country,year,name,population,output_head,output_worker,capital_head,education,labor
DNK,1974,Denmark,5045.297,17335.032,35280.509,50488.66,8.84,2479
DNK,1975,Denmark,5059.861,16995.139,34590.93,51447.48,8.85,2486
DNK,1976,Denmark,5072.596,18295.439,37196.542,53216.31,8.876,2495
DNK,1977,Denmark,5088.419,18524.621,37139.885,54766.48,8.902,2538
DNK,1978,Denmark,5104.247,18814.712,37251.729,56113.15,8.928,2578
DNK,1979,Denmark,5116.8,19479.561,37884.086,57627.09,8.954,2631
DNK,1980,Denmark,5123.027,19054.803,36356.898,58347.04,8.98,2685
DNK,1981,Denmark,5121.572,18822.301,36050.775,58470.74,9.008,2674
DNK,1982,Denmark,5117.81,19577.764,37109.355,59024.64,9.036,2700
DNK,1983,Denmark,5114.297,20092.336,37612.8,59656.14,9.064,2732
DNK,1984,Denmark,5111.619,21163.506,39771.98,61037.77,9.092,2720
DNK,1985,Denmark,5113.691,22214.011,41262.472,62935.75,9.12,2753
DNK,1986,Denmark,5120.534,23644.334,42994.178,65700.33,9.212,2816
DNK,1987,Denmark,5127.024,23532.149,42617.41,68006.73,9.304,2831
DNK,1988,Denmark,5129.516,23441.58,41736.886,69956.38,9.396,2881
DNK,1989,Denmark,5132.593,23661.116,42182.317,72018.02,9.488,2879
DNK,1990,Denmark,5140.954,23938.608,42261.992,73866.91,9.58,2912.009
DNK,1991,Denmark,5154.352,24121.898,42696.24,75281.85,9.542,2912.031
DNK,1992,Denmark,5171.393,24515.177,43506.19,76673.73,9.504,2914.013
DNK,1993,Denmark,5188.386,24195.299,43394.541,77429.69,9.466,2892.865
DNK,1994,Denmark,5205.603,25682.155,48147.617,78946.13,9.428,2776.692
DNK,1995,Denmark,5232.612,26564.206,49685.625,81299.27,9.39,2797.594
DNK,1996,Denmark,5262.075,27127.39,50593.01,83584.43,9.444,2821.464
DNK,1997,Denmark,5283.663,28158.137,52106.265,86725.22,9.498,2855.282
DNK,1998,Denmark,5302.767,28778.743,53598.577,90240.72,9.552,2847.22
DNK,1999,Denmark,5320.134,29284.642,54396.851,93107.35,9.606,2864.104
DNK,2000,Denmark,5337.416,30467.933,57023.155,96706.59,9.66,2851.825
DNK,2001,Denmark,5355.826,30465.052,57042.487,99806.54,9.714,2860.421
DNK,2002,Denmark,5374.693,30522.752,57574.336,102809.4,9.768,2849.367
DNK,2003,Denmark,5394.138,30465.955,57586.002,105408.1,9.822,2853.776
DNK,2004,Denmark,5413.392,31095.839,58254.807,108350.4,9.876,2889.615
DNK,2005,Denmark,5432.335,32162.127,60566.547,111919,9.93,2884.686
DNK,2006,Denmark,5450.661,33608.188,62894.611,116700.7,9.984,2912.6
DNK,2007,Denmark,5468.12,34291.873,64688.905,121790.4,10.038,2898.675
DOM,1960,Dominican Republic,3231.488,2352.0971,9075.976,3823.622,2.7,837.4608
DOM,1961,Dominican Republic,3340.557,2224.87,8503.5899,3774.123,2.674,874.0197
DOM,1962,Dominican Republic,3453.434,2560.7729,9695.437,3848.008,2.648,912.126
DOM,1963,Dominican Republic,3569.217,2651.507,9945.4891,4029.247,2.622,951.5674
DOM,1964,Dominican Republic,3687.001,2737.0263,10171.547,4281.024,2.596,992.1223
DOM,1965,Dominican Republic,3805.881,2356.0754,8675.7875,4248.782,2.57,1033.559
DOM,1966,Dominican Republic,3926.395,2534.0744,9246.7059,4374.028,2.736,1076.035
DOM,1967,Dominican Republic,4049.146,2512.0118,9083.9125,4501.567,2.902,1119.727
DOM,1968,Dominican Republic,4173.328,2427.1621,8698.9864,4609.451,3.068,1164.428
DOM,1969,Dominican Republic,4298.133,2591.3183,9205.4201,4819.872,3.234,1209.921
DOM,1970,Dominican Republic,4422.755,2952.3091,10396.124,5102.452,3.4,1255.982
DOM,1971,Dominican Republic,4546.974,3157.6785,11021.328,5447.405,3.426,1302.736
DOM,1972,Dominican Republic,4671.329,3428.5615,11862.276,5832.555,3.452,1350.157
DOM,1973,Dominican Republic,4796.148,3749.8979,12861.712,6360.335,3.478,1398.342
DOM,1974,Dominican Republic,4921.761,3757.9908,12778.822,6997.093,3.504,1447.39
DOM,1975,Dominican Republic,5048.499,3794.0036,12791.476,7648.583,3.53,1497.405
DOM,1976,Dominican Republic,5175.585,3982.0856,13312.29,8167.357,3.574,1548.165
DOM,1977,Dominican Republic,5302.8,4088.2419,13552.797,8708.387,3.618,1599.605
DOM,1978,Dominican Republic,5431.308,4136.4437,13598.784,9220.203,3.662,1652.082
DOM,1979,Dominican Republic,5562.27,4204.2675,13707.991,9760.298,3.706,1705.959
DOM,1980,Dominican Republic,5696.855,4329.2886,14000.385,10335.98,3.75,1761.618
DOM,1981,Dominican Republic,5831.798,4607.6017,14701.141,10729.86,3.81,1827.79
DOM,1982,Dominican Republic,5968.923,4685.5533,14780.712,10899.19,3.87,1892.176
DOM,1983,Dominican Republic,6106.108,4797.2299,14992.931,11107.91,3.93,1953.748
DOM,1984,Dominican Republic,6241.957,4810.7551,14899.575,11325.33,3.99,2015.395
DOM,1985,Dominican Republic,6379.079,4574.4675,14017.536,11470.05,4.05,2081.742
DOM,1986,Dominican Republic,6517.388,4618.3069,14031.009,11620.82,4.128,2145.198
DOM,1987,Dominican Republic,6657.442,4862.6886,14651.542,11965.29,4.206,2209.533
DOM,1988,Dominican Republic,6798.99,4895.7022,14634.795,12364.41,4.284,2274.431
DOM,1989,Dominican Republic,6941.668,5046.9611,14975.41,12829.63,4.362,2339.457
DOM,1990,Dominican Republic,7082.806,4796.0885,14133.515,13038.92,4.44,2403.49
DOM,1991,Dominican Republic,7223.096,4768.7567,13964.494,13119.69,4.484,2466.626
DOM,1992,Dominican Republic,7359.717,5240.0059,15283.644,13365.86,4.528,2523.283
DOM,1993,Dominican Republic,7488.513,5546.6119,16091.172,13705.48,4.572,2581.283
DOM,1994,Dominican Republic,7614.628,5640.0594,16014.871,14161.42,4.616,2681.692
DOM,1995,Dominican Republic,7744.467,5766.4442,16005.926,14532.33,4.66,2790.094
DOM,1996,Dominican Republic,7877.88,6058.987,16448.73,14977.19,4.714,2901.864
DOM,1997,Dominican Republic,8010.544,6493.9045,17251.014,15582.89,4.768,3015.458
DOM,1998,Dominican Republic,8143.489,6982.0388,18158.72,16736.57,4.822,3131.177
DOM,1999,Dominican Republic,8276.715,7271.5401,18493.672,17759.67,4.876,3254.327
DOM,2000,Dominican Republic,8410.393,7558.9328,18871.377,18879.01,4.93,3368.784
DOM,2001,Dominican Republic,8544.774,7600.5011,18485.918,19815.94,4.984,3513.191
DOM,2002,Dominican Republic,8679.727,7913.594,18792.636,20735.94,5.038,3655.04
DOM,2003,Dominican Republic,8815.16,7496.038,17741.114,20992.54,5.092,3724.613
DOM,2004,Dominican Republic,8951.229,7493.4307,17700.629,21177.39,5.146,3789.437
DOM,2005,Dominican Republic,9088.094,8159.2639,19141.669,21515.96,5.2,3873.861
DOM,2006,Dominican Republic,9226.157,8968.0768,20728.8,22139.05,5.254,3991.591
DOM,2007,Dominican Republic,9365.818,9665.1022,22314.515,22930.91,5.308,4056.624
DZA,1960,Algeria,10909.294,4369.7291,15258.022,22856.89,0.98,3124.302
DZA,1961,Algeria,11121.645,4250.3345,15088.674,23140.46,0.992,3132.861
DZA,1962,Algeria,11000.948,2659.3667,9600.8847,22739.17,1.004,3047.173
DZA,1963,Algeria,11272.878,3232.4017,11871.031,22473.99,1.016,3069.529
DZA,1964,Algeria,11612.858,3422.3697,12789.378,21973.97,1.028,3107.539
DZA,1965,Algeria,11963.091,3623.5319,13783.132,21516.06,1.04,3145.05
DZA,1966,Algeria,12339.14,3301.3617,12786.185,20857.4,1.144,3185.936
DZA,1967,Algeria,12760.499,3599.0332,14197.426,20505.85,1.248,3234.774
DZA,1968,Algeria,13146.267,3880.794,15598.02,20334.22,1.352,3270.797
DZA,1969,Algeria,13528.304,4091.9968,16763.481,20384.12,1.456,3302.284
DZA,1970,Algeria,13931.846,4376.1567,18279.435,20712.5,1.56,3335.33
DZA,1971,Algeria,14335.388,3699.2895,15434.695,20858.48,1.65,3435.814
DZA,1972,Algeria,14760.787,4556.9667,18991.794,21089.35,1.74,3541.762
DZA,1973,Algeria,15197.724,4523.8906,18832.725,21528.59,1.83,3650.711
DZA,1974,Algeria,15653.2,4575.3465,19025.52,22505.37,1.92,3764.355
DZA,1975,Algeria,16140.252,4403.3901,18289.918,23665.79,2.01,3885.847
DZA,1976,Algeria,16634.618,4523.3024,18766.911,24596.26,2.144,4009.365
DZA,1977,Algeria,17152.804,4750.3011,19686.633,25999.89,2.278,4138.899
DZA,1978,Algeria,17685.768,5131.4652,21242.488,27715.94,2.412,4272.282
DZA,1979,Algeria,18229.932,5405.6767,22352.612,29012.52,2.546,4408.663
DZA,1980,Algeria,18806.061,5189.5535,21434.974,30203.12,2.68,4553.076
DZA,1981,Algeria,19407.036,5070.7352,20766.639,31457.5,2.836,4738.751
DZA,1982,Algeria,20033.753,5294.8389,21665.228,32590.17,2.992,4896.117
DZA,1983,Algeria,20680.982,5388.136,21986.441,33686.08,3.148,5068.212
DZA,1984,Algeria,21340.546,5528.0921,22487.774,34718.42,3.304,5246.073
DZA,1985,Algeria,22008.45,5539.5921,22396.083,35742.75,3.46,5443.712
DZA,1986,Algeria,22642.538,5527.9077,21850.484,36203.96,3.618,5728.288
DZA,1987,Algeria,23254.956,5467.6051,21117.999,36062.46,3.776,6020.879
DZA,1988,Algeria,23880.766,5316.9084,20053.665,36034.32,3.934,6331.603
DZA,1989,Algeria,24496.305,5344.126,19670.291,36063.68,4.092,6655.282
DZA,1990,Algeria,25089.032,5314.6321,19077.353,35944.44,4.25,6989.385
DZA,1991,Algeria,25687.078,5196.8007,18183.262,35603.59,4.366,7341.401
DZA,1992,Algeria,26298.45,5112.616,17427.395,35097.73,4.482,7715.087
DZA,1993,Algeria,26916.442,4895.867,16243.458,34488.52,4.598,8112.762
DZA,1994,Algeria,27521.476,4727.8792,15247.036,33947.4,4.714,8534.001
DZA,1995,Algeria,28089.149,4813.6838,15094.432,33420.53,4.83,8957.759
DZA,1996,Algeria,28604.044,4987.6612,15182.761,32844.68,4.938,9396.663
DZA,1997,Algeria,29083.564,4955.8427,14681.629,32225.67,5.046,9817.273
DZA,1998,Algeria,29535.576,5166.5407,14943.52,31897.88,5.154,10211.57
DZA,1999,Algeria,29979.816,5247.9115,14826.75,31534.49,5.262,10611.32
DZA,2000,Algeria,30429.227,5276.1068,14551.486,31065.84,5.37,11033.09
DZA,2001,Algeria,30874.307,5353.0414,14381.186,30810.94,5.478,11492.2
DZA,2002,Algeria,31312.479,5501.7104,14495.422,30753.96,5.586,11884.59
DZA,2003,Algeria,31740.897,5833.0027,15117.669,30804.61,5.694,12246.91
DZA,2004,Algeria,32157.666,6048.1912,15408.961,31040.86,5.802,12622.25
DZA,2005,Algeria,32560.735,6291.1418,15799.03,31386.56,5.91,12965.62
DZA,2006,Algeria,32959.251,6286.8252,15522.071,31670.89,6.018,13349.32
DZA,2007,Algeria,33362.742,6421.2448,15630.233,32129.91,6.126,13706.15
ECU,1960,Ecuador,4415.956,2775.9718,8221.8834,9448.004,3.23,1490.969
ECU,1961,Ecuador,4546.197,2749.4918,8177.3054,9810.892,3.25,1528.588
ECU,1962,Ecuador,4681.707,2750.7297,8215.1354,10078.26,3.27,1567.608
ECU,1963,Ecuador,4822.279,2781.7001,8342.452,10344.41,3.29,1607.937
ECU,1964,Ecuador,4967.705,2925.3951,8810.3295,10628.72,3.31,1649.484
ECU,1965,Ecuador,5117.779,2912.7273,8809.2588,10865.89,3.33,1692.162
ECU,1966,Ecuador,5272.639,2887.9683,8771.4549,11101.55,3.37,1735.996
ECU,1967,Ecuador,5432.424,3015.093,9196.603,11452.6,3.41,1781.012
ECU,1968,Ecuador,5596.925,3071.4317,9408.5562,11809.25,3.45,1827.121
ECU,1969,Ecuador,5765.935,3056.1232,9401.9154,12066.18,3.49,1874.236
ECU,1970,Ecuador,5939.246,3175.6988,9811.969,12332.96,3.53,1922.27
ECU,1971,Ecuador,6116.773,3294.9692,10194.63,12805.53,3.736,1976.98
ECU,1972,Ecuador,6298.651,3482.5828,10790.104,13066,3.942,2032.934
ECU,1973,Ecuador,6485.013,4079.7365,12657.887,13387.09,4.148,2090.171
ECU,1974,Ecuador,6675.986,4460.8431,13859.635,14069.37,4.354,2148.724
ECU,1975,Ecuador,6871.698,4710.0421,14654.339,14916.67,4.56,2208.628
ECU,1976,Ecuador,7072.687,4945.7852,15409.344,15582.37,4.87,2270.051
ECU,1977,Ecuador,7278.866,5281.0169,16476.871,16489.2,5.18,2332.956
ECU,1978,Ecuador,7489.432,5472.2768,17097.571,17499.5,5.49,2397.08
ECU,1979,Ecuador,7703.577,5556.6938,17385.726,18339.5,5.8,2462.159
ECU,1980,Ecuador,7920.499,5727.795,17946.291,19239.21,6.11,2527.932
ECU,1981,Ecuador,8141.078,5688.0614,17735.72,19770.61,6.062,2610.943
ECU,1982,Ecuador,8365.85,5667.5747,20018.586,20431.56,6.014,2368.503
ECU,1983,Ecuador,8593.494,5181.6805,17870.457,20441.4,5.966,2491.752
ECU,1984,Ecuador,8825.829,5178.8052,17403.532,20400.29,5.918,2626.32
ECU,1985,Ecuador,9061.664,5210.7404,17030.142,20422.17,5.87,2772.612
ECU,1986,Ecuador,9301.083,5204.8926,16546.545,20446.99,5.876,2925.755
ECU,1987,Ecuador,9545.158,4816.3466,14868.409,20400.66,5.882,3091.978
ECU,1988,Ecuador,9794.122,5071.9244,15207.255,20284.04,5.888,3266.536
ECU,1989,Ecuador,10048.223,4950.8786,14730.85,20177.53,5.894,3377.099
ECU,1990,Ecuador,10318.036,4882.9773,14438.568,19883.98,5.9,3489.455
ECU,1991,Ecuador,10429.924,5075.0175,14721.365,19864.85,5.948,3595.594
ECU,1992,Ecuador,10553.806,5131.4706,14574.902,19819.25,5.996,3715.74
ECU,1993,Ecuador,10753.682,5095.5016,14174.346,19708.68,6.044,3865.815
ECU,1994,Ecuador,11012.554,5192.0592,14153.407,19706.31,6.092,4039.864
ECU,1995,Ecuador,11265.611,5184.1617,13883.163,19647.44,6.14,4206.732
ECU,1996,Ecuador,11526.481,5139.1279,13530.935,19470.48,6.194,4377.825
ECU,1997,Ecuador,11792.472,5234.3072,13581.231,19403.68,6.248,4544.906
ECU,1998,Ecuador,12050.626,5220.4052,13354.624,19468.64,6.302,4710.665
ECU,1999,Ecuador,12268.309,4820.867,12162.474,18915.64,6.356,4862.817
ECU,2000,Ecuador,12445.838,4893.9052,12178.113,18561.13,6.41,5001.494
ECU,2001,Ecuador,12629.117,5052.2462,12302.044,18558,6.464,5186.569
ECU,2002,Ecuador,12827.279,5197.0806,12465.187,18771.26,6.518,5348.047
ECU,2003,Ecuador,13074.181,5287.4056,12493.189,18756.98,6.572,5533.295
ECU,2004,Ecuador,13368.398,5546.5199,12931.738,18848.91,6.626,5733.807
ECU,2005,Ecuador,13662.318,5755.9343,13222.09,19035.22,6.68,5947.578
ECU,2006,Ecuador,13917.057,5881.8304,13313.163,19210.79,6.734,6148.634
ECU,2007,Ecuador,14134.956,6025.3727,13541.597,19493.73,6.788,6289.39
EGY,1975,Egypt,36952.499,1542.6389,5789.1725,2358.93,1.55,9846.72
EGY,1976,Egypt,37736.99,1861.8332,6989.4265,2610.804,1.708,10052.32
EGY,1977,Egypt,38783.863,1862.9006,6995.8268,2877.504,1.866,10327.65
EGY,1978,Egypt,40020.461,2020.9899,7592.1041,3211.207,2.024,10653.3
EGY,1979,Egypt,41257.718,2118.716,7961.95,3597.014,2.182,10978.89
EGY,1980,Egypt,42634.215,2090.4313,7858.3498,3987.437,2.34,11341.3
EGY,1981,Egypt,44196.104,2283.2238,8358.6591,4406.275,2.584,12072.46
EGY,1982,Egypt,45681.811,2680.9982,9542.807,4749.624,2.828,12834.05
EGY,1983,Egypt,47093.025,2906.053,10040.887,5029.863,3.072,13629.75
EGY,1984,Egypt,48550.155,3066.5921,10621.349,5274.547,3.316,14017.38
EGY,1985,Egypt,50052.381,3052.746,10570.583,5473.392,3.56,14454.95
EGY,1986,Egypt,51593.433,3282.023,11330.914,5631.866,3.7,14944.15
EGY,1987,Egypt,52793.544,3201.1146,11011.039,5547.337,3.84,15348.07
EGY,1988,Egypt,54015.071,3290.4867,11266.933,5487.027,3.98,15775
EGY,1989,Egypt,55251.811,3438.7129,11731.803,5429.604,4.12,16194.88
EGY,1990,Egypt,56683.22,3595.064,12431.108,5370.142,4.26,16392.73
EGY,1991,Egypt,58129.094,3794.5556,13512.381,5299.483,4.404,16323.85
EGY,1992,Egypt,59394.173,4020.139,14337.117,5261.399,4.548,16654.17
EGY,1993,Egypt,60671.509,4040.6504,14147.315,5260.753,4.692,17328.54
EGY,1994,Egypt,61979.673,4127.5784,14302.984,5267.859,4.836,17886.2
EGY,1995,Egypt,63321.438,4231.1764,14600.643,5287.372,4.98,18350.16
EGY,1996,Egypt,64707.453,4271.5629,14772.251,5333.167,5.086,18710.89
EGY,1997,Egypt,66139.197,4263.2323,14777.09,5438.795,5.192,19081.35
EGY,1998,Egypt,67610.699,4439.5095,15424.581,5549.636,5.298,19459.74
EGY,1999,Egypt,69080.012,4578.9045,15369.187,5669.176,5.404,20580.84
EGY,2000,Egypt,70512.306,4689.8188,15739.912,5754.822,5.51,21009.64
EGY,2001,Egypt,71928.891,4720.1446,15908.867,5847.831,5.616,21341.23
EGY,2002,Egypt,73347.164,4787.1108,15788.503,5954.045,5.722,22239.03
EGY,2003,Egypt,74760.58,4879.3572,15925.83,6070.905,5.828,22905.15
EGY,2004,Egypt,76166.369,5002.4218,16137.116,6205.19,5.934,23611.18
EGY,2005,Egypt,77561.884,5230.0551,16728.552,6387.663,6.04,24249.14
EGY,2006,Egypt,78950.32,5396.5144,17170.671,6722.557,6.146,24813.04
EGY,2007,Egypt,80335.036,5708.0676,17931.107,7087.982,6.252,25573.31
ESP,1960,Spain,30641.187,5868.8741,14690.879,13369.55,3.67,12240.88
ESP,1961,Spain,30903.894,6637.193,16749.469,14369.12,3.688,12246.07
ESP,1962,Spain,31158.061,7341.9191,18635.604,15691.92,3.706,12275.43
ESP,1963,Spain,31429.834,8012.0803,20434.758,17148.28,3.724,12323.04
ESP,1964,Spain,31740.862,8385.8589,21488.296,18672.8,3.742,12386.95
ESP,1965,Spain,32084.511,8941.2447,22979.168,20479.9,3.76,12484.15
ESP,1966,Spain,32451.975,9575.6158,24673.724,22503.08,3.964,12594.27
ESP,1967,Spain,32850.275,9829.3654,25345.586,24385.11,4.168,12739.79
ESP,1968,Spain,33239.301,10342.083,26722.424,26346.85,4.372,12864.24
ESP,1969,Spain,33566.084,11262.187,29241.178,28698.93,4.576,12927.92
ESP,1970,Spain,33876.479,11561.39,29999.009,30846.81,4.78,13055.74
ESP,1971,Spain,34195.056,11873.316,30828.458,32747.8,4.772,13169.93
ESP,1972,Spain,34513.161,12858.936,33300.314,35033.73,4.764,13327.28
ESP,1973,Spain,34836.716,13829.885,35417.525,37646.27,4.756,13603.09
ESP,1974,Spain,35184.287,14551.26,37236.032,40518.42,4.748,13749.47
ESP,1975,Spain,35563.535,14392.506,37336.612,42937.44,4.74,13709.02
ESP,1976,Spain,35996.78,14672.886,39226.892,45108.47,4.988,13464.66
ESP,1977,Spain,36439,14718.178,39528.983,46920,5.236,13567.66
ESP,1978,Spain,36861.034,14618.178,39579.683,48329.9,5.484,13614.08
ESP,1979,Spain,37200.014,14523.58,39495.473,49526.59,5.732,13679.48
ESP,1980,Spain,37488.36,14742.367,40220.779,50726.51,5.98,13740.84
ESP,1981,Spain,37750.8,14481.853,39583.402,51470.99,5.948,13811.38
ESP,1982,Spain,37983.31,14563.219,39562.612,52203.45,5.916,13981.87
ESP,1983,Spain,38184.166,14675.194,39540.496,52788.06,5.884,14171.8
ESP,1984,Spain,38362.861,14808.866,39851.845,53256.47,5.852,14255.56
ESP,1985,Spain,38534.853,15118.14,40660.471,53866.73,5.82,14327.81
ESP,1986,Spain,38707.556,15666.935,41858.37,54880.96,5.944,14487.63
ESP,1987,Spain,38880.702,16578.638,42786.442,56360.74,6.068,15065.26
ESP,1988,Spain,39053.881,17525.317,44189.656,58434.64,6.192,15488.5
ESP,1989,Spain,39214.523,18431.041,46077.604,60988.85,6.316,15685.81
ESP,1990,Spain,39350.769,19111.879,47328.959,63746.47,6.44,15890.21
ESP,1991,Spain,39461.418,19524.847,48053.189,66416.13,6.518,16033.86
ESP,1992,Spain,39549.438,19583.474,48138.086,68681.12,6.596,16089.45
ESP,1993,Spain,39627.587,19089.037,46617.229,70081.45,6.674,16226.89
ESP,1994,Spain,39690.971,19550.681,47292.601,71579.48,6.752,16408.18
ESP,1995,Spain,39749.715,20162.606,48468.118,73409.24,6.83,16535.77
ESP,1996,Spain,39803.829,20635.553,48866.759,75255.51,6.92,16808.44
ESP,1997,Spain,39855.442,21445.003,50064.032,77278.15,7.01,17072.14
ESP,1998,Spain,39906.235,22558.24,52109.562,79951.98,7.1,17275.42
ESP,1999,Spain,39953.263,23754.654,54107.39,83252.98,7.19,17540.6
ESP,2000,Spain,40016.081,24945.097,55540.346,86835.99,7.28,17972.61
ESP,2001,Spain,40087.104,25826.143,58134.584,90566.05,7.37,17808.6
ESP,2002,Spain,40152.517,26485.615,58248.088,94359.46,7.46,18257.49
ESP,2003,Spain,40217.413,27295.236,58681.955,98390.55,7.55,18706.67
ESP,2004,Spain,40280.78,28144.326,59527.761,102664.9,7.64,19044.48
ESP,2005,Spain,40341.462,29150.46,60571.113,107329.2,7.73,19414.74
ESP,2006,Spain,40397.842,30289.122,61839.005,112450.2,7.82,19787.11
ESP,2007,Spain,40448.191,31445.546,63590.048,117940.2,7.91,20001.8
EST,1990,Estonia,1569.322,9611.6487,18798.776,74759.44,8.97,802.3805
FIN,1960,Finland,4429.6,8650.3872,17807.255,28214.99,5.4,2151.806
FIN,1961,Finland,4461.004,9268.677,19027.874,30202.19,5.466,2173.002
FIN,1962,Finland,4491.443,9399.0621,19318.622,31974.61,5.532,2185.216
FIN,1963,Finland,4523.309,9600.3234,19881.987,33359.3,5.598,2184.149
FIN,1964,Finland,4548.544,10097.597,20747.05,34919.95,5.664,2213.778
FIN,1965,Finland,4563.732,10704.717,22096.937,37056.99,5.73,2210.87
FIN,1966,Finland,4580.869,10876.048,22422.673,39041.51,5.806,2221.936
FIN,1967,Finland,4605.744,10955.058,22873.526,40697.18,5.882,2205.877
FIN,1968,Finland,4626.469,11079.464,23414.162,42259.12,5.958,2189.222
FIN,1969,Finland,4623.785,12189.574,25760.781,44199.76,6.034,2187.898
FIN,1970,Finland,4606.307,13266.432,27813.014,47037.48,6.11,2197.146
FIN,1971,Finland,4612.124,13480.519,28221.584,49721.13,6.22,2203.059
FIN,1972,Finland,4639.657,14192.399,29878.735,52137.89,6.33,2203.837
FIN,1973,Finland,4666.081,14996.122,31167.884,54909.96,6.44,2245.039
FIN,1974,Finland,4690.574,15844.31,32343.631,58390.64,6.55,2297.791
FIN,1975,Finland,4711.439,15776.585,32293.341,61620.49,6.66,2301.726
FIN,1976,Finland,4725.664,15285.527,30049.668,63550.25,6.76,2403.829
FIN,1977,Finland,4738.902,15449.589,30443.079,65074.91,6.86,2404.95
FIN,1978,Finland,4752.528,15512.02,30669.148,65998.09,6.96,2403.761
FIN,1979,Finland,4764.69,16809.224,32934.188,67888.63,7.06,2431.842
FIN,1980,Finland,4779.535,17844.826,34484.601,70430.21,7.16,2473.277
FIN,1981,Finland,4799.964,17980.532,34439.967,72380.3,7.288,2505.981
FIN,1982,Finland,4826.933,18533.207,35192.679,74479.16,7.416,2541.965
FIN,1983,Finland,4855.787,18901.24,35895.354,76486.71,7.544,2556.888
FIN,1984,Finland,4881.788,19413.499,36806.484,78391.62,7.672,2574.888
FIN,1985,Finland,4901.783,19706.48,37211.541,80242.13,7.8,2595.885
FIN,1986,Finland,4917.386,20037.902,37960.86,81962.56,8.116,2595.676
FIN,1987,Finland,4931.729,20669.733,39466.949,83891.03,8.432,2582.858
FIN,1988,Finland,4946.633,21924.789,42137.497,86664.26,8.748,2573.809
FIN,1989,Finland,4962.441,23407.262,44484.556,90459.6,9.064,2611.179
FIN,1990,Finland,4986.431,22794.494,43612.179,93312.43,9.38,2606.226
FIN,1991,Finland,5013.786,20755.786,40478.227,93939.04,9.434,2570.89
FIN,1992,Finland,5041.039,19551.722,39026.04,93563.4,9.488,2525.519
FIN,1993,Finland,5064.846,18892.255,38222.107,92514.11,9.542,2503.43
FIN,1994,Finland,5086.044,19598.616,40063.378,91961.27,9.596,2488.043
FIN,1995,Finland,5104.654,20739.581,42206.284,92051.02,9.65,2508.356
FIN,1996,Finland,5120.31,21088.962,42872.249,92001.66,9.718,2518.693
FIN,1997,Finland,5134.406,22699.647,46521.608,92903.81,9.786,2505.27
FIN,1998,Finland,5146.983,24185.862,49221.855,94595.21,9.854,2529.044
FIN,1999,Finland,5158.097,25091.555,50270.701,96042.33,9.922,2574.555
FIN,2000,Finland,5168.595,26401.794,52380.573,98178.59,9.99,2605.168
FIN,2001,Finland,5180.309,27024.662,53384.59,100293,10.058,2622.406
FIN,2002,Finland,5193.039,27299.833,53987.235,102110.2,10.126,2625.974
FIN,2003,Finland,5204.405,27750.591,55223.639,104112.5,10.194,2615.281
FIN,2004,Finland,5214.512,28766.453,57504.303,106356.9,10.262,2608.553
FIN,2005,Finland,5223.442,29761.462,59117.238,109261.7,10.33,2629.644
FIN,2006,Finland,5231.372,31045.564,61242.322,112265.9,10.398,2651.939
FIN,2007,Finland,5238.46,32486.155,63754.834,115762.2,10.466,2669.247
FJI,1960,Fiji,393.348,2745.677,9703.2738,5524.859,5.15,111.3033
FJI,1961,Fiji,407.359,2734.5737,9598.5426,5745.396,5.074,116.0544
FJI,1962,Fiji,421.869,2754.3072,9602.732,5847.964,4.998,121.0027
FJI,1963,Fiji,436.455,2839.903,9834.9553,6004.298,4.922,126.029
FJI,1964,Fiji,450.647,2879.6519,9906.3745,6225.24,4.846,130.9971
FJI,1965,Fiji,463.444,2699.7571,9226.234,6441.447,4.77,135.6118
FJI,1966,Fiji,474,2645.6817,8982.1707,6635.665,4.914,139.6158
FJI,1967,Fiji,485,2942.1871,9923.7677,6832.851,5.058,143.7922
FJI,1968,Fiji,495,3075.1656,10305.186,7256.288,5.202,147.7127
FJI,1969,Fiji,506,3096.5772,10310.231,7605.338,5.346,151.9722
FJI,1970,Fiji,521,3407.8684,11274.219,7914.683,5.49,157.4832
FJI,1971,Fiji,533,3615.7785,11862.623,8291.563,5.636,162.4607
FJI,1972,Fiji,544,3822.1429,12436.296,8729.842,5.782,167.1917
FJI,1973,Fiji,556,4325.9366,13960.439,9201.711,5.928,172.2883
FJI,1974,Fiji,565,4224.8822,13523.756,9533.351,6.074,176.5085
FJI,1975,Fiji,576,4187.2295,13295.413,9904.749,6.22,181.4042
FJI,1976,Fiji,585,4205.1318,13245.707,10240.93,6.338,185.7207
FJI,1977,Fiji,599.339,4369.6049,13654.815,10535.53,6.456,191.7913
FJI,1978,Fiji,610.845,4467.2093,13850.176,10864.74,6.574,197.0208
FJI,1979,Fiji,622.328,5051.1824,15538.682,11471.96,6.692,202.3011
FJI,1980,Fiji,634.506,4893.9846,14938.68,12125.35,6.81,207.8673
FJI,1981,Fiji,646.772,4769.5701,14542.003,12795.06,6.956,212.132
FJI,1982,Fiji,658.906,4650.3836,14081.903,13038.9,7.102,217.596
FJI,1983,Fiji,671.914,4279.8186,12846.866,13067.63,7.248,223.8421
FJI,1984,Fiji,685.572,4588.2407,13778.351,13042.97,7.394,228.298
FJI,1985,Fiji,698.942,4753.9785,14150.977,13000.31,7.54,234.8075
FJI,1986,Fiji,712.989,4313.959,12844.969,12965.29,7.602,239.456
