"country","isocode","year","POP","LPOP","YPOP","YL","KL","KY","TFP","ED15","ED25","I"
"Cambodia","KHM",1991,9706.809,0.447444251918162,726.1120528,1622.798929,-5020.58757149615,-3.09378289680653,NA,5.55858,5.3412,513072673.29694
"Cambodia","KHM",1992,10142.764,0.440159204392057,751.259593,1706.790601,-4476.33357629829,-2.6226612530416,NA,5.58136,5.3776,531477548.798414
"Cambodia","KHM",1993,10624.234,0.434568283378826,827.6325879,1904.493769,-3953.63331211294,-2.07594972294863,NA,5.60414,5.414,754418500.398591
"Cambodia","KHM",1994,10974.244,0.429574881085579,824.7832708,1919.998834,-3479.67778153899,-1.81233327849979,NA,5.62692,5.4504,763044857.744441
"Cambodia","KHM",1995,11234.143,0.4283414983953,813.1111992,1898.277898,-3045.85659289523,-1.60453672041607,NA,5.6497,5.4868,1106479790.48656
"Cambodia","KHM",1996,11484.578,0.430099578729106,829.6422258,1928.953821,-2565.21780908212,-1.32984925878229,NA,5.67716,5.52454,1171098286.23614
"Cambodia","KHM",1997,11721.71,0.43743408071548,859.1985907,1964.178441,-2094.51433354546,-1.0663564418715,NA,5.70462,5.56228,1297546619.11073
"Cambodia","KHM",1998,11944.465,0.447719897634282,887.1264064,1981.431719,-1645.1048358948,-0.830260674702967,NA,5.73208,5.60002,992324634.249579
"Cambodia","KHM",1999,12154.664,0.456070695857963,971.9731932,2131.189752,-1312.81967612841,-0.61600318549599,NA,5.75954,5.63776,1558738638.50761
"Cambodia","KHM",2000,12351.152,0.463849092653989,1023.212476,2205.916735,-921.97845172873,-0.417957050282195,NA,5.787,5.6755,1756571154.70561
"Cambodia","KHM",2001,12539.614,0.474379872222502,1084.678231,2286.518241,-539.390083566452,-0.235900188283891,NA,5.80932,5.68282,2090272806.08875
"Cambodia","KHM",2002,12729.204,0.484070964409125,1153.060949,2382.008081,-150.246713855468,-0.0630756524521918,NA,5.83164,5.69014,2138118020.69568
"Cambodia","KHM",2003,12920.705,0.494404595972923,1228.665224,2485.141186,198.475071198883,0.0798647064066174,426.038726789872,5.85396,5.69746,2602272377.95339
"Cambodia","KHM",2004,13109.935,0.504635491748953,1337.912507,2651.245362,573.491537746106,0.216310246484877,319.110369714863,5.87628,5.70478,2397649972.41858
"Cambodia","KHM",2005,13297.399,0.516958468646244,1489.046957,2880.399582,867.602512191735,0.301209081411308,302.003845000927,5.8986,5.7121,3115418416.72985
"Cambodia","KHM",2006,13498.711,0.528865000567388,1618.198854,3059.757882,1221.69138691513,0.399277143496261,286.219943415089,5.9264,5.72398,3889295471.57743
"Cambodia","KHM",2007,13718.693,0.540090068380597,1704.920326,3156.733341,1631.40883614318,0.516802865466736,268.153597139486,5.9542,5.73586,4423915043.75966
"Cambodia","KHM",2008,13957.013,0.550411556564152,1792.656765,3256.938819,2054.94589705415,0.630943966483563,256.178573557999,5.982,5.74774,5132131090.65633
"Cambodia","KHM",2009,14206.23,0.557526046740773,1877.183271,3366.987573,2521.51387334706,0.748893133306215,247.374194358942,6.0098,5.75962,6036131343.9104
"Cambodia","KHM",2010,14453.68,0.563856071805716,1892.050829,3355.556362,3044.13923488122,0.907193593692712,231.531294726028,6.0376,5.7715,5427602976.97404
"Kiribati","KIR",1950,33.448,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kiribati","KIR",1951,34.114,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kiribati","KIR",1952,34.792,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kiribati","KIR",1953,35.485,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kiribati","KIR",1954,36.191,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kiribati","KIR",1955,36.911,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kiribati","KIR",1956,37.645,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kiribati","KIR",1957,38.394,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kiribati","KIR",1958,39.158,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kiribati","KIR",1959,39.938,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kiribati","KIR",1960,40.732,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kiribati","KIR",1961,41.543,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kiribati","KIR",1962,42.369,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kiribati","KIR",1963,43.198,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kiribati","KIR",1964,43.973,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kiribati","KIR",1965,44.762,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kiribati","KIR",1966,45.564,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kiribati","KIR",1967,46.382,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kiribati","KIR",1968,47.213,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kiribati","KIR",1969,48.052,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kiribati","KIR",1970,48.899,NA,5792.09877,NA,NA,1.61490795340637,NA,NA,NA,30204648.829142
"Kiribati","KIR",1971,49.76,NA,5540.161948,NA,NA,1.66914863723891,NA,NA,NA,26486569.7243875
"Kiribati","KIR",1972,50.637,NA,6096.349482,NA,NA,1.48696058206747,NA,NA,NA,32599977.9031976
"Kiribati","KIR",1973,51.53,NA,7341.474594,NA,NA,1.22674285899413,NA,NA,NA,44689922.0583509
"Kiribati","KIR",1974,52.39,NA,10215.53891,NA,NA,0.898610581415706,NA,NA,NA,34251920.6840739
"Kiribati","KIR",1975,53.226,NA,10459.24067,NA,NA,0.873580632225184,NA,NA,NA,49779541.784435
"Kiribati","KIR",1976,54.075,NA,7513.449093,NA,NA,1.24769437941675,NA,NA,NA,50304511.2446337
"Kiribati","KIR",1977,54.938,NA,7102.294339,NA,NA,1.35016284863237,NA,NA,NA,66267138.7752021
"Kiribati","KIR",1978,55.713,NA,7221.314547,NA,NA,1.39558355328066,NA,NA,NA,92433288.130153
"Kiribati","KIR",1979,56.625,NA,6272.488218,NA,NA,1.7462082652336,NA,NA,NA,83612660.6961433
"Kiribati","KIR",1980,57.536,NA,3621.131981,NA,NA,3.19957664633466,NA,NA,NA,96147856.6641927
"Kiribati","KIR",1981,58.445,NA,3449.46115,NA,NA,3.5850922062584,NA,NA,NA,95065791.2498776
"Kiribati","KIR",1982,59.351,NA,3772.373957,NA,NA,3.45907969281373,NA,NA,NA,113760610.908987
"Kiribati","KIR",1983,60.253,NA,3325.600756,NA,NA,4.2008740333715,NA,NA,NA,94726179.8049403
"Kiribati","KIR",1984,61.147,NA,3484.664254,NA,NA,4.1580360534813,NA,NA,NA,89138966.2611471
"Kiribati","KIR",1985,62.034,NA,3346.749409,NA,NA,4.44078310875512,NA,NA,NA,105051137.611371
"Kiribati","KIR",1986,63.772,NA,3343.886887,NA,NA,4.55667561616834,NA,NA,NA,117696563.201893
"Kiribati","KIR",1987,65.588,NA,3124.71641,NA,NA,5.03108099297794,NA,NA,NA,105795428.440683
"Kiribati","KIR",1988,67.476,NA,3565.144754,NA,NA,4.46878864392263,NA,NA,NA,117103325.404885
"Kiribati","KIR",1989,69.393,NA,3188.123211,NA,NA,5.0969763738793,NA,NA,NA,112619283.672979
"Kiribati","KIR",1990,71.294,NA,3219.166426,NA,NA,5.10913519557518,NA,NA,NA,131424344.433859
"Kiribati","KIR",1991,72.66,NA,3255.10533,NA,NA,5.21593950631683,NA,NA,NA,105488941.456586
"Kiribati","KIR",1992,73.625,NA,3160.877717,NA,NA,5.43625269477592,NA,NA,NA,99183193.4418462
"Kiribati","KIR",1993,74.67,NA,3161.620039,NA,NA,5.45750805381892,NA,NA,NA,89584614.3999567
"Kiribati","KIR",1994,75.609,NA,3233.200693,NA,NA,5.32064203071526,NA,NA,NA,84147390.682181
"Kiribati","KIR",1995,76.54,NA,3221.286695,NA,NA,5.3001307764068,NA,NA,NA,100078903.891075
"Kiribati","KIR",1996,77.899,NA,3328.176144,NA,NA,5.12400461083028,NA,NA,NA,100218532.620138
"Kiribati","KIR",1997,79.694,NA,3384.941449,NA,NA,5.00063411155087,NA,NA,NA,97935605.9471038
"Kiribati","KIR",1998,81.528,NA,3629.039108,NA,NA,4.61680470776487,NA,NA,NA,97207576.960981
"Kiribati","KIR",1999,83.344,NA,3582.64844,NA,NA,4.62575891390024,NA,NA,NA,107310786.410245
"Kiribati","KIR",2000,85.121,NA,3706.353783,NA,NA,4.45548230694631,NA,NA,NA,113032782.240732
"Kiribati","KIR",2001,86.759,NA,3504.024985,NA,NA,4.71815876465711,NA,NA,NA,111725707.353407
"Kiribati","KIR",2002,88.264,NA,3689.882284,NA,NA,4.48291314151263,NA,NA,NA,120388137.992645
"Kiribati","KIR",2003,89.701,NA,3792.622274,NA,NA,4.38797955473867,NA,NA,NA,141352741.125173
"Kiribati","KIR",2004,91.122,NA,3711.08987,NA,NA,4.56758759012096,NA,NA,NA,142491067.367985
"Kiribati","KIR",2005,92.587,NA,3829.675248,NA,NA,4.49661178556992,NA,NA,NA,217962150.367368
"Kiribati","KIR",2006,94.056,NA,3881.25971,NA,NA,4.70256481586051,NA,NA,NA,220487158.572068
"Kiribati","KIR",2007,95.479,NA,3793.194205,NA,NA,5.06442187628577,NA,NA,NA,213921086.636764
"Kiribati","KIR",2008,96.858,NA,3864.602899,NA,NA,5.17756353024025,NA,NA,NA,220609055.947617
"Kiribati","KIR",2009,98.193,NA,3720.897963,NA,NA,5.58995308138434,NA,NA,NA,214702988.440755
"Kiribati","KIR",2010,99.482,NA,3664.667568,NA,NA,5.85497650129052,NA,NA,NA,217464044.549391
"St. Kitts & Nevis","KNA",1950,44.341,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St. Kitts & Nevis","KNA",1951,45.202,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St. Kitts & Nevis","KNA",1952,46.171,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St. Kitts & Nevis","KNA",1953,47.207,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St. Kitts & Nevis","KNA",1954,48.379,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St. Kitts & Nevis","KNA",1955,49.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St. Kitts & Nevis","KNA",1956,50.932,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St. Kitts & Nevis","KNA",1957,51.945,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St. Kitts & Nevis","KNA",1958,52.467,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St. Kitts & Nevis","KNA",1959,52.258,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St. Kitts & Nevis","KNA",1960,51.112,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St. Kitts & Nevis","KNA",1961,49.048,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St. Kitts & Nevis","KNA",1962,48.562,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St. Kitts & Nevis","KNA",1963,48.505,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St. Kitts & Nevis","KNA",1964,48.103,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St. Kitts & Nevis","KNA",1965,48.916,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St. Kitts & Nevis","KNA",1966,48.66,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St. Kitts & Nevis","KNA",1967,46.73,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St. Kitts & Nevis","KNA",1968,46.933,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St. Kitts & Nevis","KNA",1969,47.223,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St. Kitts & Nevis","KNA",1970,46.116,NA,1919.111967,NA,NA,3.13524086644323,NA,NA,NA,31156564.1155756
"St. Kitts & Nevis","KNA",1971,45.775,NA,2056.325376,NA,NA,3.10196273699605,NA,NA,NA,33385609.8335406
"St. Kitts & Nevis","KNA",1972,45.524,NA,2168.534744,NA,NA,3.11839496965655,NA,NA,NA,34690310.7552904
"St. Kitts & Nevis","KNA",1973,45.269,NA,2268.851242,NA,NA,3.15522168081786,NA,NA,NA,35959724.3994496
"St. Kitts & Nevis","KNA",1974,44.984,NA,2405.078531,NA,NA,3.14801678374647,NA,NA,NA,39229819.7080184
"St. Kitts & Nevis","KNA",1975,44.706,NA,2490.95121,NA,NA,3.22716752143568,NA,NA,NA,38045659.6234585
"St. Kitts & Nevis","KNA",1976,44.534,NA,2648.995858,NA,NA,3.18606922655518,NA,NA,NA,40888431.2536805
"St. Kitts & Nevis","KNA",1977,44.38,NA,2810.162687,NA,NA,3.16079430715338,NA,NA,NA,49881525.1756428
"St. Kitts & Nevis","KNA",1978,44.103,NA,3090.810695,NA,NA,3.0842618129177,NA,NA,NA,38094955.0649468
"St. Kitts & Nevis","KNA",1979,43.817,NA,3341.885857,NA,NA,2.95904681980689,NA,NA,NA,52972406.5415927
"St. Kitts & Nevis","KNA",1980,43.571,NA,3556.690979,NA,NA,2.97009858449666,NA,NA,NA,63254315.5871223
"St. Kitts & Nevis","KNA",1981,43.484,NA,3708.198522,NA,NA,3.07546204825848,NA,NA,NA,50493933.6543012
"St. Kitts & Nevis","KNA",1982,43.375,NA,3671.363042,NA,NA,3.24435991374977,NA,NA,NA,55972442.3503723
"St. Kitts & Nevis","KNA",1983,43.23,NA,3583.328465,NA,NA,3.49643187918702,NA,NA,NA,60608780.9963791
"St. Kitts & Nevis","KNA",1984,43.088,NA,4041.461297,NA,NA,3.27173055064786,NA,NA,NA,54317492.1490323
"St. Kitts & Nevis","KNA",1985,42.931,NA,4328.743168,NA,NA,3.17410834855927,NA,NA,NA,58114720.7366395
"St. Kitts & Nevis","KNA",1986,42.729,NA,4817.218257,NA,NA,2.97612429007738,NA,NA,NA,58363672.7113237
"St. Kitts & Nevis","KNA",1987,42.477,NA,5199.438189,NA,NA,2.87154081155963,NA,NA,NA,78188966.0245917
"St. Kitts & Nevis","KNA",1988,42.191,NA,5727.032708,NA,NA,2.79078648571784,NA,NA,NA,144341931.50449
"St. Kitts & Nevis","KNA",1989,41.916,NA,6212.079277,NA,NA,2.98871234891653,NA,NA,NA,161515124.346034
"St. Kitts & Nevis","KNA",1990,41.659,NA,6401.720936,NA,NA,3.34861394660593,NA,NA,NA,156859151.490371
"St. Kitts & Nevis","KNA",1991,41.408,NA,6429.065717,NA,NA,3.74252837084519,NA,NA,NA,120798925.989648
"St. Kitts & Nevis","KNA",1992,41.543,NA,6718.85195,NA,NA,3.78808906125934,NA,NA,NA,113578379.865843
"St. Kitts & Nevis","KNA",1993,42.063,NA,7074.819849,NA,NA,3.72150044785639,NA,NA,NA,141069014.363571
"St. Kitts & Nevis","KNA",1994,42.609,NA,7426.930995,NA,NA,3.73543892181421,NA,NA,NA,123862557.04458
"St. Kitts & Nevis","KNA",1995,43.132,NA,7533.236162,NA,NA,3.80099214420155,NA,NA,NA,156413436.40272
"St. Kitts & Nevis","KNA",1996,43.582,NA,7894.408589,NA,NA,3.82888417768442,NA,NA,NA,164897270.100777
"St. Kitts & Nevis","KNA",1997,44.066,NA,8413.890213,NA,NA,3.78459240201051,NA,NA,NA,169231520.011164
"St. Kitts & Nevis","KNA",1998,44.607,NA,8413.570778,NA,NA,3.96542254602516,NA,NA,NA,167037307.177433
"St. Kitts & Nevis","KNA",1999,45.131,NA,8655.439926,NA,NA,4.00887759245038,NA,NA,NA,143429112.705478
"St. Kitts & Nevis","KNA",2000,45.658,NA,8114.062016,NA,NA,4.3605274501069,NA,NA,NA,212230394.208765
"St. Kitts & Nevis","KNA",2001,46.188,NA,8598.797541,NA,NA,4.35781645777079,NA,NA,NA,233429974.455005
"St. Kitts & Nevis","KNA",2002,46.685,NA,8526.487626,NA,NA,4.67352867504725,NA,NA,NA,207215922.977399
"St. Kitts & Nevis","KNA",2003,47.139,NA,9145.717365,NA,NA,4.53687169614813,NA,NA,NA,209405378.509737
"St. Kitts & Nevis","KNA",2004,47.529,NA,10107.8196,NA,NA,4.26295410757909,NA,NA,NA,216545988.18415
"St. Kitts & Nevis","KNA",2005,47.904,NA,10494.75698,NA,NA,4.25995249314743,NA,NA,NA,221165972.933176
"St. Kitts & Nevis","KNA",2006,48.28,NA,10642.40634,NA,NA,4.34848591680514,NA,NA,NA,216441126.536473
"St. Kitts & Nevis","KNA",2007,48.657,NA,10825.5867,NA,NA,4.39818204400632,NA,NA,NA,243148218.858482
"St. Kitts & Nevis","KNA",2008,49.064,NA,10988.29504,NA,NA,4.49028694576067,NA,NA,NA,238721895.898206
"St. Kitts & Nevis","KNA",2009,49.48,NA,9934.668061,NA,NA,5.11490038649646,NA,NA,NA,214412335.22655
"St. Kitts & Nevis","KNA",2010,49.898,NA,9638.060661,NA,NA,5.36029208345765,NA,NA,NA,202831629.888412
"Korea, Republic of","KOR",1950,20845.771,NA,NA,NA,NA,NA,NA,4.5056,4.0142,NA
"Korea, Republic of","KOR",1951,20876.189,NA,NA,NA,NA,NA,NA,4.62994,4.08958,NA
"Korea, Republic of","KOR",1952,20947.571,NA,NA,NA,NA,NA,NA,4.75428,4.16496,NA
"Korea, Republic of","KOR",1953,21060.464,0.31523908929094,1480.355887,4695.978187,4839.88116939828,1.03064387794574,277.618138598137,4.87862,4.24034,3794159173.00334
"Korea, Republic of","KOR",1954,21258.836,0.312910575966346,1498.840227,4789.995424,5110.94361607073,1.06700386193745,278.078920327056,5.00296,4.31572,3149248376.91305
"Korea, Republic of","KOR",1955,21551.834,0.310078395566222,1602.814561,5169.062353,5253.50694728013,1.01633654007503,297.345931585891,5.1273,4.3911,3341532149.64405
"Korea, Republic of","KOR",1956,22031.228,0.306854425236897,1631.328252,5316.293714,5375.87744720128,1.01120775796198,303.477045198461,4.96934,4.159,3113560120.50771
"Korea, Republic of","KOR",1957,22611.552,0.30454645341267,1721.305632,5652.029806,5413.08517539457,0.95772410287862,321.901368618563,4.81138,3.9269,4819325490.83801
"Korea, Republic of","KOR",1958,23253.622,0.301530684550345,1720.494167,5705.867612,5684.61767434822,0.996275774501481,319.708809925846,4.65342,3.6948,4237086919.20149
"Korea, Republic of","KOR",1959,23981.313,0.298916818045758,1689.018019,5650.461657,5817.78128376654,1.02961167368674,314.17006520755,4.49546,3.4627,3147404655.56975
"Korea, Republic of","KOR",1960,24784.14,0.295891540979488,1655.785932,5595.921825,5774.85666486251,1.03197593630832,311.90660316733,4.3375,3.2306,3340117943.94866
"Korea, Republic of","KOR",1961,25613.842,0.297889493985637,1689.606794,5671.924751,5655.05269771512,0.997025339011788,318.359813549633,4.56426,3.46846,4235036968.68527
"Korea, Republic of","KOR",1962,26420.307,0.299887447006012,1672.820404,5578.160809,5653.6713902333,1.01353682402118,313.122428060084,4.79102,3.70632,4146110048.43848
"Korea, Republic of","KOR",1963,27211.316,0.301885399932519,1795.938837,5949.074839,5630.53319484512,0.946455263587098,334.399991676361,5.01778,3.94418,8665903408.13656
"Korea, Republic of","KOR",1964,27984,0.298063199946471,1868.349837,6268.300942,6251.51026113433,0.997321334597519,340.268324587603,5.24454,4.18204,6509946134.03795
"Korea, Republic of","KOR",1965,28705,0.304964299988764,1911.683361,6268.548027,6342.83349117949,1.01185050570874,338.640726651879,5.4713,4.4199,6719250594.34279
"Korea, Republic of","KOR",1966,29436,0.304287299963657,2114.693606,6949.661081,6577.30268683389,0.946420639823125,370.920653324026,5.64568,4.61208,11773183166.3553
"Korea, Republic of","KOR",1967,30131,0.30466959998352,2185.169952,7172.261204,7314.95831566448,1.01989569364608,369.475358368628,5.82006,4.80426,13393208754.7685
"Korea, Republic of","KOR",1968,30838,0.309390999955371,2390.061145,7725.050649,8019.64656334166,1.03813514340903,385.936860180224,5.99444,4.99644,18250013844.4983
"Korea, Republic of","KOR",1969,31544,0.30899700000114,2660.551906,8610.283938,9251.51529586067,1.074472730804,410.153589037378,6.16882,5.18862,19099658869.8442
"Korea, Republic of","KOR",1970,32241,0.312087100012416,2808.148605,8997.964366,10322.3730077079,1.14718980736491,413.25465352785,6.3432,5.3808,18731389522.7747
"Korea, Republic of","KOR",1971,32883,0.316485699978169,3018.65263,9538.037991,11181.252396265,1.17228012792731,426.54242230405,6.52998,5.57344,21210083259.4717
"Korea, Republic of","KOR",1972,33505,0.324280000041527,3083.920915,9510.055861,12019.4712226972,1.26386967630633,415.165522823923,6.71676,5.76608,19106147859.9012
"Korea, Republic of","KOR",1973,34073,0.333958899793869,3387.50673,10143.48392,12467.0405767311,1.22906889536737,437.454297564613,6.90354,5.95872,24895558356.6559
"Korea, Republic of","KOR",1974,34692,0.343018600154062,3677.834516,10721.96818,13297.985975184,1.24025605671812,452.563186719856,7.09032,6.15136,31488139144.2882
"Korea, Republic of","KOR",1975,35281,0.345596799991539,3787.786208,10960.13102,14782.2042044358,1.34872513635661,446.583507152841,7.2771,6.344,30147564005.1797
"Korea, Republic of","KOR",1976,35860,0.36014950007069,4143.219079,11504.16446,15452.8243275975,1.34323743209053,461.869331622318,7.48,6.53238,36671095049.6942
"Korea, Republic of","KOR",1977,36436,0.365703600042502,4546.718051,12432.79544,16831.0038364198,1.35375860703615,485.138173159224,7.6829,6.72076,48086167693.2239
"Korea, Republic of","KOR",1978,37019,0.374611200115036,5032.172143,13433.0531,18669.1931934984,1.38979523526922,506.367956019996,7.8858,6.90914,62920394664.8714
"Korea, Republic of","KOR",1979,37534,0.3767783998518,5480.67994,14546.16279,21657.8836651558,1.48890700439877,521.846896151724,8.0887,7.09752,74931611152.5435
"Korea, Republic of","KOR",1980,38124,0.37852789991865,5179.439627,13683.11194,25143.1170941848,1.83752915304914,467.066272314972,8.2916,7.2859,61957130482.5402
"Korea, Republic of","KOR",1981,38723,0.379180299911002,5387.652996,14208.68383,27448.5468044596,1.93181487693499,471.028730956914,8.46218,7.47562,63731616065.7749
"Korea, Republic of","KOR",1982,39326,0.382240799927205,5704.128195,14922.86589,29442.3181132066,1.97296674313319,483.275637577388,8.63276,7.66534,69002488893.4935
"Korea, Republic of","KOR",1983,39910,0.37880230000963,6274.477426,16563.98978,32082.607014093,1.93688884382377,521.284810054974,8.80334,7.85506,80942073636.7406
"Korea, Republic of","KOR",1984,40406,0.371157800090296,6758.313279,18208.73299,35798.1833004012,1.96598979841492,552.492090523949,8.97392,8.04478,90216298270.4143
"Korea, Republic of","KOR",1985,40806,0.382100699985698,7190.612865,18818.63306,38152.2419962665,2.02736521162959,559.003747588091,9.1445,8.2345,97214376191.5983
"Korea, Republic of","KOR",1986,41214,0.391032200061462,7885.895259,20166.86927,40729.2098017712,2.0196099482015,586.142422520928,9.18514,8.3772,110563571058.33
"Korea, Republic of","KOR",1987,41622,0.405386600009546,8687.598886,21430.40467,43120.4880829393,2.0121173046864,611.133113247188,9.22578,8.5199,129720507887.082
"Korea, Republic of","KOR",1988,42031,0.411719899983209,9656.662046,23454.44572,47017.5248963653,2.00463167868737,649.838223553864,9.26642,8.6626,154039978222.377
"Korea, Republic of","KOR",1989,42449,0.424580100155423,10570.40125,24896.12972,50982.6264860609,2.04781333723148,671.415098198701,9.30706,8.8053,183611664189.148
"Korea, Republic of","KOR",1990,42869,0.43245700015484,11643.21525,26923.40567,56493.8793626275,2.09831846888438,701.664539647378,9.3477,8.948,213812213785.755
"Korea, Republic of","KOR",1991,43339.909,0.441357199927212,12713.45053,28805.35433,62645.7515282621,2.17479538042058,725.286088131127,9.59142,9.16406,249948465884.129
"Korea, Republic of","KOR",1992,43837.115,0.445711800055651,13076.94418,29339.46146,70442.771773264,2.40095653661886,710.406062781775,9.83514,9.38012,246592951318.817
"Korea, Republic of","KOR",1993,44307.038,0.448150300130376,13721.6311,30618.36865,77576.3666682111,2.53365447241785,717.913691507699,10.07886,9.59618,258034262878.153
"Korea, Republic of","KOR",1994,44718.897,0.455915900138395,14825.87343,32518.87777,83675.6918475791,2.5731420511926,743.47969539861,10.32258,9.81224,296367362660.874
"Korea, Republic of","KOR",1995,45105.079,0.462266899975011,15889.18105,34372.3097,91124.2050340992,2.65109344787788,763.831325648372,10.5663,10.0283,320368965275.691
"Korea, Republic of","KOR",1996,45467.969,0.467611200107236,16904.11029,36149.92602,99070.106101788,2.74053413130022,781.255708156023,10.66398,10.13882,351726542314.631
"Korea, Republic of","KOR",1997,45807.825,0.473995699915084,17394.74752,36698.1125,107389.033887362,2.92628221376131,772.070719988342,10.76166,10.24934,342384402741.866
"Korea, Republic of","KOR",1998,46151.512,0.462937800019289,15481.20996,33441.23111,118612.49710735,3.54689385439166,680.621150640432,10.85934,10.35986,240674285840.774
"Korea, Republic of","KOR",1999,46485.422,0.464766100134692,17336.31834,37301.16791,121399.236233008,3.25456930801522,753.327425251703,10.95702,10.47038,303232334359.05
"Korea, Republic of","KOR",2000,46838.842,0.470855999952146,18728.63382,39775.71449,125538.758490144,3.156166019889,794.374655960915,11.0547,10.5809,344153357875.774
"Korea, Republic of","KOR",2001,47177.811,0.474498600148487,19270.27964,40611.8788,131632.901803353,3.24124137303771,798.359068920472,11.1372,10.69258,342618025716.95
"Korea, Republic of","KOR",2002,47437.276,0.481309400088646,20557.89302,42712.42784,136322.840261909,3.19164344327539,829.910735945453,11.2197,10.80426,368044312392.83
"Korea, Republic of","KOR",2003,47656.631,0.479666299949632,21008.97484,43799.14712,144091.017492068,3.28981331753538,835.449142761988,11.3022,10.91594,382784887610.206
"Korea, Republic of","KOR",2004,47853.847,0.487453899952609,21806.53576,44735.58579,149142.226821812,3.33386104569911,843.567010769987,11.3847,11.02762,392793498057.747
"Korea, Republic of","KOR",2005,48005.157,0.493222799963728,22577.33468,45775.1237,154706.723312952,3.3797117475174,852.693849915571,11.4672,11.1393,401762728100.151
"Korea, Republic of","KOR",2006,48123.561,0.496467899979918,23653.96143,47644.49309,160934.229653627,3.3778138713665,875.917565095256,11.54334,11.24014,419515052543.823
"Korea, Republic of","KOR",2007,48250.148,0.4997484999777,24787.63269,49600.21429,167288.751278234,3.37274251075084,900.177125830386,11.61948,11.34098,434379898616.475
"Korea, Republic of","KOR",2008,48379.392,0.500888700066886,25278.65648,50467.61182,174399.698333706,3.45567567087833,903.297574657654,11.69562,11.44182,434453055918.791
"Korea, Republic of","KOR",2009,48508.972,0.500426700080013,24870.79772,49699.18215,181545.747963193,3.65289206199126,877.715729704099,11.77176,11.54266,375979697202.797
"Korea, Republic of","KOR",2010,48636.068,0.489904200059412,26609.14523,54314.99715,189642.432035349,3.49152981655544,945.383291366179,11.8479,11.6435,433899078131.872
"Kuwait","KWT",1950,144.774,NA,NA,NA,NA,NA,NA,1.5196,1.1867,NA
"Kuwait","KWT",1951,152.197,NA,NA,NA,NA,NA,NA,1.59154,1.28138,NA
"Kuwait","KWT",1952,160,NA,NA,NA,NA,NA,NA,1.66348,1.37606,NA
"Kuwait","KWT",1953,168.372,NA,NA,NA,NA,NA,NA,1.73542,1.47074,NA
"Kuwait","KWT",1954,177.181,NA,NA,NA,NA,NA,NA,1.80736,1.56542,NA
"Kuwait","KWT",1955,186.639,NA,NA,NA,NA,NA,NA,1.8793,1.6601,NA
"Kuwait","KWT",1956,196.601,NA,NA,NA,NA,NA,NA,1.98616,1.74724,NA
"Kuwait","KWT",1957,212.846,NA,NA,NA,NA,NA,NA,2.09302,1.83438,NA
"Kuwait","KWT",1958,234.855,NA,NA,NA,NA,NA,NA,2.19988,1.92152,NA
"Kuwait","KWT",1959,262.006,NA,NA,NA,NA,NA,NA,2.30674,2.00866,NA
"Kuwait","KWT",1960,292.229,NA,NA,NA,NA,NA,NA,2.4136,2.0958,NA
"Kuwait","KWT",1961,325.342,NA,NA,NA,NA,NA,NA,2.5198,2.20262,NA
"Kuwait","KWT",1962,358.266,NA,NA,NA,NA,NA,NA,2.626,2.30944,NA
