country,country isocode,year,POP,XRAT,Currency_Unit,PPP,cgdp,cc,cg,ci,p,pc,pg,pi,openc,cgnp,y,yEKS,yCPDW,rgdpl,rgdpl2,rgdpch,rgdptt,openk,kc,kg,ki,rgdpeqa,rgdpwok,rgdpl2wok,rgdpl2pe,rgdpl2te,rgdpl2th,grgdpch,grgdpl2
Seychelles,SYC,1988,69.195,5.383566667,Seychelles Rupee,3.465947424,6370.862717,43.3730879,43.91355718,25.01128018,64.38013381,88.3955224,39.87804553,65.75360588,108.8094771,93.87434555,30.82599955,29.04442104,29.64912373,10320.94257,10055.06176,10217.32363,9191.113,70.61645328,38.84858737,38.35351004,22.48580724,na,23142.89005,22775.35656,na,na,na,7.22475182,5.463969636
Seychelles,SYC,1989,70.014,5.645716667,Seychelles Rupee,3.239509945,7587.372862,41.31465187,44.94882502,28.36259087,57.37995964,82.75491928,35.21319989,55.54698823,129.6705212,95.16370252,34.48690077,32.07393385,32.8825779,11793.09724,11372.21815,11670.41584,10539.53848,81.35350095,37.3151905,39.03551278,25.56909109,na,26628.801,25948.39276,na,na,na,14.22184773,13.09943602
Seychelles,SYC,1990,70.8,5.3369,Seychelles Rupee,3.212453323,8648.90669,36.61241672,44.94506868,22.70254525,60.19324558,85.50788278,37.06402102,65.15808714,129.2344857,96.4312916,37.57607579,34.63558575,35.67133677,12499.97959,12141.43874,12393.34249,11542.56268,83.21885587,33.43486316,40.19201811,22.52531929,na,28501.88027,27922.55871,na,na,na,6.194523404,6.764033
Seychelles,SYC,1991,71.649,5.289308333,Seychelles Rupee,3.035005472,9106.077233,36.3271266,45.86519855,21.40838853,57.38000663,83.85210271,35.27944825,59.80855526,120.5607821,97.11631206,38.81620889,35.59613142,36.71609215,12627.05016,12318.24629,12535.32963,11735.04483,78.43593508,33.41191525,41.49863465,21.28350099,na,28828.41854,28329.17603,na,na,na,1.145672761,1.456232313
Seychelles,SYC,1992,72.501,5.121983333,Seychelles Rupee,2.972507433,10306.3777,34.03943753,47.15683695,22.42351278,58.03430507,88.71807357,37.37777606,54.89645368,115.6531037,97.85701987,42.11440704,38.16323894,39.49993393,13737.65254,13382.27513,13638.38779,13027.48437,77.61003228,32.23236319,44.08361552,21.85354223,na,31365.20242,30776.20133,na,na,na,8.799594312,8.637827303
Seychelles,SYC,1993,73.318,5.181533333,Seychelles Rupee,2.88494427,11495.66016,35.47693902,43.76086575,31.04784512,55.67742374,81.95060341,37.39685275,51.42210812,119.9690896,97.71134594,45.30158204,42.30156657,43.85276958,14954.16225,14197.84586,14798.79754,14431.58379,82.65237901,33.85277161,41.87213974,30.18656436,na,34033.882,32651.82925,na,na,na,8.508408577,6.09441008
Seychelles,SYC,1994,74.133,5.055858333,Seychelles Rupee,2.912675085,11409.96224,31.37548334,44.40450933,27.28450382,57.60990307,94.32251287,38.03117379,47.25633346,104.5784795,99.20712237,42.83218025,38.59611094,39.78873604,14388.9675,13755.84558,14249.62326,14020.19719,79.25186567,30.35898481,42.61423815,27.31502661,na,32770.90555,31635.32874,na,na,na,-3.710938548,-3.113150266
Seychelles,SYC,1995,74.931,4.761975,Seychelles Rupee,2.844057127,11578.16452,32.22188277,39.77580971,34.60034595,59.72431873,92.66913124,40.71773811,50.89372053,111.3236605,96.13668678,42.0337204,38.88553755,40.43295597,14287.32221,13320.38781,14105.6265,14052.72933,84.50910743,31.23345905,38.31678328,34.8509526,na,32439.74563,30633.87451,na,na,na,-1.010530275,-3.165619802
Seychelles,SYC,1996,75.714,4.969983333,Seychelles Rupee,2.711106559,12264.8983,30.05160287,41.14185916,38.67704957,54.54961068,75.91444305,38.76134395,54.74381341,136.4116619,97.01223766,42.60906079,40.45547027,42.62476577,15295.0615,14061.77626,15079.06159,14813.17113,98.27203979,28.27078291,38.74344898,38.59878139,17782.87389,34678.42582,32338.89999,na,na,na,6.901041125,5.565817282
Seychelles,SYC,1997,76.405,5.026341667,Seychelles Rupee,3.002375991,12551.62798,42.18359443,33.9082604,33.0353636,59.73282737,69.00843015,51.14779579,56.70047755,140.8884104,97.82301385,41.51652405,41.77405962,42.26433992,16050.92539,15120.17046,15879.92286,14957.41336,110.1103061,38.28383689,30.76369467,32.11583895,18689.96043,36520.22532,34772.96691,na,na,na,5.311081636,7.526746184
Seychelles,SYC,1998,77.174,5.262191667,Seychelles Rupee,2.753097925,15061.82737,42.25899142,32.84464201,40.75968547,52.31846537,61.91474323,49.77601544,44.41793419,136.3582957,96.55452769,47.83199689,48.27084435,48.73089317,18604.96661,17016.40476,18310.08742,18187.77442,108.5285051,39.32464973,31.02297201,41.56314315,21482.46264,42109.0533,39133.87623,na,na,na,15.30337761,12.5410907
Seychelles,SYC,1999,78.137,5.342583333,Seychelles Rupee,2.91171347,14438.28009,35.89328165,30.71501926,51.3652081,54.50010395,69.78832162,50.01919458,46.4963773,153.2419655,96.0099751,43.75485878,43.81227784,45.38107181,18720.95754,16537.00475,18281.92322,17543.52309,108.1436371,31.25772152,27.42795595,49.77125802,21353.48308,42044.28202,38031.36482,na,na,na,-0.153817947,-2.817281375
Seychelles,SYC,2000,79.158,5.713816667,Seychelles Rupee,3.016408843,14439.07632,36.0958491,29.62688319,36.20147137,52.79148806,57.20489096,47.91078014,52.38527912,161.2073116,94.85527653,41.72236757,43.30996116,43.66642795,17598.63487,16272.23568,17365.32219,16652.51198,118.6694186,32.79512012,27.2564023,36.24809247,20195.16607,39936.30728,37422.45594,na,na,na,-5.013701361,-1.601070299
Seychelles,SYC,2001,80.173,5.857541667,Seychelles Rupee,2.849478385,15836.20273,32.80126898,40.33339366,46.57925189,48.64631866,113.9495744,27.3058926,21.13840902,184.0872906,97.198019,44.77939738,37.31754256,33.98816736,19721.72108,17784.04017,19351.90851,18113.52629,124.7537753,28.52855889,35.38849487,44.09795437,22411.78385,na,na,na,na,na,11.43996236,9.290699314
Seychelles,SYC,2002,81.125,5.480033333,Seychelles Rupee,3.166082844,14911.12635,35.66920381,36.23613861,33.2600666,57.77488295,91.6641039,38.8560319,42.04264084,161.8499178,90.24983173,41.15123287,38.69231634,39.12568124,17954.54228,16874.51871,17765.44615,16338.3692,129.6669502,31.62013191,32.19761482,31.57051156,20494.46221,na,na,na,na,na,-8.197963307,-5.114256675
Seychelles,SYC,2003,82.049,5.400716667,Seychelles Rupee,3.520035436,13196.31905,45.29316775,35.11217469,15.64535157,65.17719134,89.88340638,45.6398898,37.49960321,172.6045874,93.90765287,35.08232339,34.52785999,33.26893938,15996.02827,15932.59388,15992.31732,13948.95588,155.1525234,39.23533637,30.37337916,14.16566847,18388.31867,na,na,na,na,na,-9.980772868,-5.581935988
Seychelles,SYC,2004,82.97,5.5,Seychelles Rupee,4.567526769,10156.53851,62.37703713,44.86944406,21.23185328,83.04594126,83.08442279,48.73010774,155.4528098,207.1951279,95.18598427,25.56888796,25.01509767,24.76047149,15733.82187,15681.05318,15730.58169,10500.30413,165.2903587,41.42849068,29.84726599,14.37150901,18034.50802,na,na,na,na,na,-1.636633541,-1.57878059
Seychelles,SYC,2005,83.886,5.5,Seychelles Rupee,2.947907081,16071.93983,61.60682144,22.08455592,16.62495721,53.59831056,57.12334933,55.8033047,37.60652501,193.932885,94.45500805,38.38495821,40.21468129,39.03096987,16071.93983,16071.93983,16071.93983,16071.93983,193.932885,61.60682144,22.08455592,16.6249572,18370.62174,na,na,na,na,na,2.170028702,2.492732136
Seychelles,SYC,2006,84.798,5.519691667,Seychelles Rupee,4.109118337,12273.38546,69.71073362,31.16338445,21.63219112,74.44470788,69.57684452,58.98123918,112.4083308,244.4657977,94.38292334,27.89101308,28.42977362,28.57684863,16467.38667,16410.01395,16467.38667,11934.76282,190.8185644,50.5086594,22.76009157,15.43946519,18759.50743,na,na,na,na,na,2.460479855,2.103505366
Seychelles,SYC,2007,85.702,6.701058333,Seychelles Rupee,4.2706432,12944.52006,84.14619041,30.52635477,30.52248402,63.73087634,58.21718209,50.10074393,92.56321592,321.516616,94.18138587,28.38893221,29.46852757,29.42484503,18175.17968,17928.31117,18189.06364,12296.03329,237.012701,56.62952994,21.04792705,19.93729642,20654.67272,na,na,na,na,na,10.455071,9.25226039
Sierra Leone,SLE,1950,2087.055,0.71,Leone,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Sierra Leone,SLE,1951,2114.827,0.71,Leone,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Sierra Leone,SLE,1952,2143.249,0.71,Leone,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Sierra Leone,SLE,1953,2172.336,0.71,Leone,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Sierra Leone,SLE,1954,2202.105,0.71,Leone,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Sierra Leone,SLE,1955,2232.573,0.71,Leone,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Sierra Leone,SLE,1956,2263.758,0.71,Leone,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Sierra Leone,SLE,1957,2295.678,0.71,Leone,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Sierra Leone,SLE,1958,2328.351,0.71,Leone,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Sierra Leone,SLE,1959,2361.885,0.71,Leone,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Sierra Leone,SLE,1960,2396.304,0.714286029,Leone,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
Sierra Leone,SLE,1961,2431.632,0.714286029,Leone,0.172678708,388.5642019,85.36469018,4.38429318,3.680166143,24.1750084,23.14705395,33.01595275,37.48683179,69.03180834,na,13.24565292,12.06851248,12.95203259,1812.24568,1873.409069,1814.68856,1941.631642,90.56132185,90.22186695,5.526551787,4.129373452,2287.329059,4210.735189,4346.988054,na,na,na,na,na
Sierra Leone,SLE,1962,2467.895,0.714286029,Leone,0.169930765,410.8927968,89.74645735,4.630137304,4.587751389,23.79029661,22.61447051,32.70695412,37.79299036,71.3856969,na,13.23359089,12.04295729,12.88105134,2029.384484,2105.166819,2031.383213,2024.334011,75.54199206,88.37142564,5.360286959,4.947669665,2561.739136,4746.98729,4919.406672,na,na,na,11.94114835,12.37090999
Sierra Leone,SLE,1963,2505.118,0.714286029,Leone,0.162704339,443.1980248,95.07453472,4.341594489,5.770455704,22.77859745,21.44674642,34.84431914,35.6442445,57.37344366,na,13.72355935,12.45086285,13.33696869,2218.502065,2319.151807,2221.243471,2162.419407,62.95800183,91.78500825,4.912015469,6.065801984,2802.565774,5227.747669,5458.177191,na,na,na,9.346353601,10.16475207
Sierra Leone,SLE,1964,2543.14,0.714286029,Leone,0.161853229,531.0156902,88.49312562,3.641443097,5.23095064,22.65944202,21.40390425,34.96835953,35.33098936,54.12959111,100.4204726,15.49735829,14.02743544,15.00735452,2330.955023,2444.24806,2335.992278,2567.431079,63.85907752,96.3327607,4.624256457,6.158216543,2948.816623,5537.379313,5793.995456,na,na,na,5.165971581,5.394051961
Sierra Leone,SLE,1965,2581.979,0.714286029,Leone,0.177219265,542.4146731,89.87030731,3.65332663,5.5622801,24.81068622,23.47613534,35.97056282,39.04330704,54.16878977,100.3018559,14.76243463,13.40198855,14.28958095,2361.120652,2482.121134,2366.258938,2585.217955,65.4238123,97.36294478,4.515086725,6.5654227,2988.515088,5649.786703,5926.424514,na,na,na,1.295666106,1.549477487
Sierra Leone,SLE,1966,2621.656,0.714286029,Leone,0.183668147,553.1109099,89.48945936,3.658556969,7.315535583,25.71352925,24.12963199,35.30465557,40.29242453,53.21976523,100.3001581,13.90403579,12.76741944,13.51197935,2409.293835,2551.500182,2410.969011,2557.710624,60.3696086,93.97213887,4.304041753,8.403465646,3047.645949,5798.573275,6136.561981,na,na,na,1.889483512,2.795151601
Sierra Leone,SLE,1967,2662.19,0.724206924,Leone,0.205159352,500.8433287,90.55246997,4.195465348,6.02288994,28.32883056,26.65950768,40.88967268,44.67691804,48.43814473,100.3583785,12.08207129,10.97660087,11.71929107,2161.565596,2269.350414,2164.551933,2242.182895,56.17289966,93.04424524,4.724267527,6.799076712,2738.551586,5244.214245,5498.116993,na,na,na,-10.22066547,-11.0581912
Sierra Leone,SLE,1968,2703.603,0.833333015,Leone,0.191558242,551.0615801,88.5663025,4.158693292,5.415543509,22.98699784,21.19951303,44.29936793,35.85353843,62.85868662,100.6821105,12.30208906,10.90614505,11.78854059,2344.090749,2451.442596,2348.112304,2385.222633,64.71350665,89.21971836,4.504161032,6.053579816,2973.391834,5731.09587,5983.296674,na,na,na,8.480294116,8.023978195
Sierra Leone,SLE,1969,2745.967,0.833333015,Leone,0.182415241,601.8843258,90.17445121,4.216600096,6.455642512,21.88983726,20.03738155,43.44312752,33.68766697,64.40312078,100.7585195,12.52110748,11.12208883,11.98934907,2489.483858,2615.707837,2491.674185,2494.607081,65.453815,89.5714138,4.457366664,7.068380188,3157.949863,6126.893123,6431.885218,na,na,na,6.113927388,6.700758193
Sierra Leone,SLE,1970,2789.306,0.833333,Leone,0.174504703,678.2671665,86.61110572,7.582345722,8.158844764,20.94057276,19.99342948,18.91145025,32.88082133,57.75586691,97.98231467,13.56878429,13.00460966,13.51923597,2699.987895,2823.090136,2693.377846,2696.592928,57.2185962,86.03614553,7.560785317,8.733917209,3416.585499,6672.687472,6994.04215,na,na,na,8.095105795,7.928343381
Sierra Leone,SLE,1971,2833.646,0.830894003,Leone,0.170137156,705.824156,88.14198449,7.851929749,6.23095038,20.47639722,19.91955346,17.29045677,32.36817785,53.51187767,97.87100588,13.16319264,12.55175948,13.06446704,2686.0981,2783.459603,2683.550625,2682.832733,52.45301722,87.81978624,7.717530186,6.643921513,3404.546441,6674.273518,6922.757687,na,na,na,-0.364866056,-1.403799778
Sierra Leone,SLE,1972,2879.013,0.800781666,Leone,0.175606927,740.6466262,85.90998734,7.771916417,6.120060516,21.92943897,20.94002169,22.47362166,35.12726319,51.7868417,98.29438687,12.68636888,11.97126276,12.54574625,2708.128101,2805.588544,2705.382714,2708.432276,50.82014073,85.65822441,7.52757392,6.620248686,3432.674691,6754.920372,7005.118763,na,na,na,0.813552341,0.795015701
Sierra Leone,SLE,1973,2925.433,0.816341666,Leone,0.197173682,784.8663292,86.87283894,7.98248055,8.433227398,24.15332822,22.85874945,23.22446199,38.36833569,52.95753902,98.18265253,12.14193597,11.62898073,12.044588,2726.649393,2856.173063,2718.726162,2721.867791,52.54987943,86.51308531,7.602698389,9.147846141,3450.037994,6814.923168,7159.455869,na,na,na,0.493218525,1.80299137
Sierra Leone,SLE,1974,2973.542,0.855460832,Leone,0.207572369,887.8075112,93.34446158,8.642289812,8.403804139,24.26439188,23.13567188,23.25175843,37.84291302,57.55053829,97.95102035,12.77236377,12.16312843,12.70982873,2801.848417,2933.175434,2795.224475,2786.181844,56.82692343,93.16693692,8.187433367,8.905956551,3547.558637,7034.332202,7381.493184,na,na,na,2.813755709,2.695998086
Sierra Leone,SLE,1975,3030.32,0.904021666,Leone,0.207613287,938.8322398,92.97782493,8.706675792,6.544705509,22.96552122,22.49017772,18.57670111,35.55714024,48.85667411,98.07657537,12.48537039,12.01316432,12.49308367,2712.537759,2814.013174,2709.482842,2700.301338,47.78369217,93.05158382,8.177296232,6.819950418,3439.17112,6845.576699,7109.675218,na,na,na,-3.067432816,-4.06256845
Sierra Leone,SLE,1976,3088.259,1.112840833,Leone,0.235712334,981.7920597,92.16440648,8.504151136,7.063473412,21.18113636,20.63391193,17.44999019,32.81349356,44.36097609,97.53169917,11.82810429,11.38382171,11.79130455,2688.279602,2795.593473,2684.546364,2676.948953,43.52483969,92.10430123,8.094049821,7.38826367,3407.091534,6809.556298,7091.235746,na,na,na,-0.920340858,-0.654570537
Sierra Leone,SLE,1977,3147.416,1.146496666,Leone,0.25135342,1030.766409,91.00322213,8.502919448,6.076387861,21.92360672,21.57058117,17.14607619,33.89608472,46.5339737,96.56344336,11.27016646,10.83560644,11.20205052,2652.334234,2745.134991,2649.916384,2644.188507,45.45636569,91.12989395,8.008419714,6.315278981,3362.719031,6748.561649,6991.055577,na,na,na,-1.289975115,-1.804929191
Sierra Leone,SLE,1978,3207.978,1.047043333,Leone,0.267963268,1149.500324,92.21585268,8.793244601,7.464321184,25.59237616,25.1114688,19.92367599,38.21154771,48.04245969,96.12793777,11.23727565,10.8988082,11.17695986,2785.683089,2898.745895,2781.873242,2772.828531,47.15237642,92.64770554,8.141803742,7.527269188,3529.72828,7113.027016,7411.861024,na,na,na,4.979661191,5.595750462
Sierra Leone,SLE,1979,3270.319,1.056972544,Leone,0.270104838,1257.624779,96.91399959,9.031560016,9.051246523,25.55457463,25.16525945,17.33356815,37.92619701,54.87593953,97.35436451,11.12339338,10.91524217,11.04698668,2800.82938,2935.54902,2796.434632,2778.200731,54.11437259,97.13695932,8.536315651,9.115786286,3547.759258,7179.047852,7536.184342,na,na,na,0.523438293,1.269622342
Sierra Leone,SLE,1980,3334.822,1.049797649,Leone,0.26708495,1390.548601,96.51348008,9.00416238,10.8025701,25.44156483,25.12923845,14.34469254,37.48145392,56.56072974,97.26724715,11.4364807,11.35951383,11.38590744,2794.054816,2950.851299,2789.169357,2769.844675,56.24037574,96.82916642,8.509267066,10.88973476,3538.0983,7189.342219,7606.092392,na,na,na,-0.259804941,0.521274846
Sierra Leone,SLE,1981,3401.929,1.159098471,Leone,0.286325268,1591.140909,93.69226509,8.64647741,7.533005711,24.70241097,24.40033068,17.87015959,36.30169778,37.26491917,97.46994472,11.78336029,11.49938723,11.7283083,2940.019453,3058.840747,2935.96754,2924.190971,36.53705069,93.95344485,8.256551033,7.469192702,3723.846802,7584.640108,7902.064957,na,na,na,5.263150597,3.659603196
Sierra Leone,SLE,1982,3472.01,1.238650427,Leone,0.320654489,1628.681175,93.76179691,8.544344645,8.068761088,25.88740794,25.42953442,19.62279217,37.84191735,29.62461828,98.1620492,11.70991378,11.49896031,11.75203242,2836.103531,2957.250104,2832.273684,2820.125917,29.11397125,93.96222063,8.257322242,7.97671901,3591.875926,7320.43953,7643.459982,na,na,na,-3.53184615,-3.321213873
Sierra Leone,SLE,1983,3545.385,1.885330164,Leone,0.444859008,1659.933465,87.05863596,7.846547893,7.170513176,23.5958145,23.42946173,15.19756802,34.80556854,20.66387733,96.81140744,11.08422507,11.00677252,11.11426301,2789.157676,2896.584126,2785.600866,2786.005299,20.30972971,87.22145161,7.664949034,7.153874822,3532.242879,7205.466276,7492.544782,na,na,na,-1.647892207,-2.051432087
Sierra Leone,SLE,1984,3622.28,2.50995,Leone,0.699255597,1820.417008,87.75619332,7.868026914,5.529369478,27.85934368,27.8280166,18.55617945,41.5944888,18.00388395,97.26096404,11.02448178,10.8610058,10.99834631,2970.976949,3063.810091,2967.124448,2969.08129,17.55707648,87.86368189,7.721387699,5.540024017,3761.94982,7687.839147,7938.35229,na,na,na,6.516496442,5.773212765
Sierra Leone,SLE,1985,3702.812,5.0941625,Leone,1.092573001,1777.536396,87.44387931,7.874129175,6.293752125,21.44754905,21.45128007,13.18913845,31.72782945,21.56350336,96.66080418,10.12232537,10.06393568,10.11356461,2818.363858,2915.703993,2814.646601,2815.869242,21.10283955,87.60837116,7.698951204,6.27016542,3568.179419,7280.106376,7541.492143,na,na,na,-5.138909731,-4.834049559
Sierra Leone,SLE,1986,3787.101,16.09213333,Leone,2.65302244,1882.330536,86.21127082,7.723421839,5.81375982,16.48645574,16.55952881,9.535259793,24.63734233,22.07298064,91.92409574,10.23092115,10.17023673,10.20396224,2905.823474,3000.308886,2902.026428,2906.231887,21.5748768,86.32436528,7.586113829,5.843813731,3684.030675,7526.329452,7781.22243,na,na,na,3.10446885,2.901696924
Sierra Leone,SLE,1987,3875.277,34.042525,Leone,3.670005541,1971.403093,88.04443789,7.937169685,4.336566746,10.7806502,11.06174497,4.672828299,16.25271821,27.19719871,95.5784543,10.17978426,10.12828737,10.04901546,2952.083143,3028.639976,2948.445264,2951.562135,26.37198201,88.19570015,7.75056519,4.362455259,3748.131647,7651.479136,7859.591587,na,na,na,1.599531808,0.944272464
Sierra Leone,SLE,1988,3967.463,32.51408333,Leone,5.320324503,2004.5225,91.84859134,8.277646058,7.502315589,16.36313855,16.21166988,10.83642995,24.31539283,32.97133373,94.59758426,9.699064698,9.592753822,9.728844741,2907.5243,3025.454453,2903.161677,2895.448674,32.37565122,91.88319448,8.074619142,7.533149528,3695.674478,7518.719844,7835.438381,na,na,na,-1.535846262,-0.105180002
Sierra Leone,SLE,1989,4063.83,59.81275833,Leone,9.294408217,2099.06848,89.58823094,8.18798319,7.935564727,15.53917337,15.46442392,9.188213619,22.93602856,40.30278933,94.81228856,9.540900088,9.475926888,9.572591617,2939.944856,3064.169955,2935.5192,2930.851703,39.69658865,89.79587815,7.89118751,7.939096923,3742.044671,7608.196833,7941.630272,na,na,na,1.114561532,1.279659058
Sierra Leone,SLE,1990,4226.425,151.4458333,Leone,15.44508691,2193.485204,87.25541048,7.830540055,6.229066965,10.19842314,9.767479121,10.11000305,16.34614549,45.99526594,89.25501311,9.529824891,9.136385229,9.566983496,2906.484476,3012.93053,2902.323111,2904.402276,45.12910834,86.91171362,7.637729516,6.74115323,3704.86332,7556.891881,7844.884734,na,na,na,-1.1308422,-1.672212218
Sierra Leone,SLE,1991,4339.902,295.3441667,Leone,37.87677397,2046.050251,87.27724109,7.796627119,5.78741743,12.82462234,12.06145311,15.66541756,20.50657799,45.98404038,92.25748669,8.721638519,8.240124605,8.720708893,2618.798431,2708.692996,2616.085632,2617.566387,45.01084107,86.96732924,7.64261697,6.233453123,3341.584713,6806.525446,7047.471068,na,na,na,-9.862357418,-10.09772815
Sierra Leone,SLE,1992,4267.269,499.4418333,Leone,61.78095668,1914.271508,84.95764533,7.56250478,8.369542375,12.37000038,11.64673669,13.55139268,18.6442377,44.67059853,89.01672938,7.822186591,7.600741114,7.93672727,2419.861694,2528.527685,2412.983611,2418.714749,44.25875916,84.82653042,7.454485341,8.600810311,3084.104993,6260.394174,6560.168877,na,na,na,-7.763584575,-6.651374344
Sierra Leone,SLE,1993,4220.562,567.4585833,Leone,75.64657229,1962.596216,89.80441398,7.870321705,2.671990932,13.33076537,12.773268,17.25329317,20.51423609,43.6894023,94.27692545,7.734111155,7.268038832,7.740729042,2438.237011,2483.582276,2435.525627,2437.762432,42.00064465,89.72820554,7.885240496,2.720197352,3114.884313,6308.764538,6433.246121,na,na,na,0.934196806,-1.777532785
Sierra Leone,SLE,1994,4317.788,586.7397083,Leone,89.59031093,2001.395357,87.1871864,7.725165478,5.649828447,15.26917467,14.31371128,20.05924871,23.46412265,40.54077818,87.5602083,7.513094689,7.119340767,7.511910021,2445.690251,2525.265671,2441.570298,2444.938057,39.60777583,87.06153962,7.650896101,5.83710746,3124.590156,6333.820304,6550.939366,na,na,na,0.248187534,1.678357706
Sierra Leone,SLE,1995,4388.357,755.2158333,Leone,118.5698238,1827.990762,89.21458379,7.888982135,3.520011228,15.70012419,15.18978948,17.53736671,24.51694987,40.17862173,93.99609796,6.636393225,6.295886537,6.641336676,2188.910056,2238.785664,2186.85434,2188.145137,38.80947861,89.11734258,7.831558364,3.653721696,2800.389671,5640.712301,5774.662539,na,na,na,-10.43246463,-11.3445492
Sierra Leone,SLE,1996,4445.136,920.7325,Leone,207.7160843,1373.622006,86.7176969,7.612889473,6.338964974,22.55987318,21.08765532,28.72239663,35.29897689,39.81506542,96.54851238,4.772052905,4.536095132,4.772396489,1617.974197,1676.849923,1614.576325,1617.385924,39.06968094,86.36958931,7.590088081,6.697635885,2069.127055,4179.854678,4341.070091,na,na,na,-26.1690047,-25.10002411
Sierra Leone,SLE,1997,4584.839,981.4825,Leone,234.7588135,1115.623036,92.46045152,8.127946996,2.71118908,23.91879769,22.90786287,30.51037306,38.63393308,43.20463474,97.96536535,3.690102247,3.441201115,3.663602599,1298.771398,1324.177729,1298.933686,1296.335507,41.50884267,92.17489654,8.100253679,2.895241275,1666.453112,3345.622997,3410.643292,na,na,na,-19.54956446,-21.03182815
Sierra Leone,SLE,1998,4679.617,1563.618,Leone,297.4546821,1092.458344,89.18367749,7.721438287,3.35366856,19.02348797,18.03336476,25.16407035,31.21571866,38.99452238,94.7859802,3.469330967,3.240044114,3.437157135,1261.329193,1290.068767,1260.77197,1261.14835,37.67387756,88.78892126,7.802696972,3.658687917,1619.454641,3255.094816,3330.734072,na,na,na,-2.937926425,-2.57585977
Sierra Leone,SLE,1999,4705.961,1804.195,Leone,362.7551496,1017.028677,90.48508759,7.754690548,2.089496337,20.10620524,19.29477422,25.90106361,33.73871192,38.01489285,96.35267773,3.082080819,2.855271961,3.037770486,1153.492601,1172.853375,1154.327205,1153.278188,36.46788848,90.08492955,7.916589107,2.314633111,1484.647028,2977.711545,3025.501801,na,na,na,-8.44282451,-9.08598014
Sierra Leone,SLE,2000,4815.613,2092.125,Leone,381.9453552,1047.586086,107.0972922,9.29466732,4.868177283,18.25633532,16.86414809,28.15260587,29.98905094,57.52963248,96.89009954,3.027047627,2.793726813,2.968890674,1173.361457,1210.248653,1171.426755,1159.467094,55.45168729,105.8834116,9.304946647,5.30423543,1508.099632,3026.773709,3127.083097,na,na,na,1.481343464,3.188401795
Sierra Leone,SLE,2001,5087.071,1986.154167,Leone,337.8553253,1348.516934,143.7716806,12.52423398,-17.96633783,17.01052874,19.15011013,12.60984516,31.0643679,52.23265599,96.8092664,3.813147425,3.364283687,3.467230882,1513.924482,1399.14148,1545.544161,1476.803825,43.65021301,138.7102293,12.18974024,-18.86824246,1990.445831,4015.55862,3635.182204,na,na,na,31.93690121,15.60777002
Sierra Leone,SLE,2002,5365.473,2099.033866,Leone,354.2190248,1454.783719,128.8289454,13.78446176,-7.044869791,16.87533634,18.06770444,11.73675514,28.62558171,50.47500934,96.53831541,4.014863948,3.740199066,3.87443283,1591.290854,1538.098399,1609.365974,1561.475852,45.18263145,125.7177115,13.48293231,-7.361125606,2073.031779,4215.275033,4028.609951,na,na,na,4.129407265,9.931584518
Sierra Leone,SLE,2003,5570.757,2347.941667,Leone,407.2991932,1481.928655,113.4736711,15.33274417,6.673432139,17.34707463,17.60251888,11.27727044,26.94941368,60.15671934,95.40395418,3.939697132,3.894465105,3.975035702,1572.745946,1604.072583,1575.852264,1551.09304,58.19228893,112.2710714,15.14897851,6.901270853,2030.455134,4141.531479,4215.69791,na,na,na,-2.082416967,4.289334429
Sierra Leone,SLE,2004,5738.911,2701.296667,Leone,423.8303663,1584.144139,100.3411197,18.04010289,10.01178436,15.68988596,15.93094877,10.07126164,23.39800722,56.04568518,94.48170967,3.988052028,3.980514729,4.033188627,1636.64552,1668.63647,1637.265408,1625.605818,55.43034619,99.92677941,17.99374061,10.16142304,2109.960038,4311.574656,4394.187209,na,na,na,3.897138437,4.024997868
Sierra Leone,SLE,2005,5874.481,2889.5875,Leone,433.0590932,1699.691193,89.44758922,23.68165826,11.31079776,14.98688284,15.5703509,9.539080361,21.77890462,55.07827225,95.97178862,4.059408889,4.058617733,4.098861536,1699.691193,1699.691193,1699.691193,1699.691193,55.07827225,89.44758922,23.68165826,11.31079776,2190.420166,4486.291924,4486.291924,na,na,na,3.812807892,1.861083787
