821231,8.6771,9.434,9.865,10.1039,10.2494,10.3466,10.4161,10.4683,10.5088,10.5413
830131,8.8726,9.507,9.9423,10.2453,10.4596,10.6156,10.7323,10.8222,10.8928,10.9496
830228,8.6449,9.228,9.5934,9.8258,9.9772,10.0817,10.1601,10.2255,10.2853,10.3441
830331,9.1656,9.5998,9.9519,10.1847,10.3366,10.4406,10.5155,10.5719,10.6157,10.6507
830429,8.6366,9.156,9.546,9.8005,9.9663,10.0798,10.1615,10.2231,10.2708,10.309
830531,9.2829,9.7274,10.0647,10.3042,10.4701,10.5876,10.6735,10.7387,10.7894,10.83
830630,9.4898,9.9801,10.3139,10.5205,10.6516,10.7404,10.8041,10.8521,10.8892,10.919
830729,10.1882,10.7318,11.0704,11.2747,11.4033,11.4902,11.5524,11.5993,11.6356,11.6647
830831,10.2767,10.871,11.2124,11.409,11.5305,11.6121,11.6704,11.7143,11.7483,11.7756
830930,9.6053,10.255,10.646,10.8742,11.0158,11.111,11.1791,11.2303,11.27,11.3018
831031,9.5445,10.2753,10.7431,11.03,11.2122,11.3357,11.4243,11.491,11.5427,11.5841
831130,9.6552,10.3217,10.7467,10.9931,11.1452,11.2472,11.3201,11.375,11.4175,11.4516
831230,9.8529,10.504,10.9271,11.1786,11.3354,11.4409,11.5164,11.5732,11.6173,11.6525
840131,9.6283,10.2501,10.6829,10.9589,11.1373,11.2591,11.3466,11.4126,11.4638,11.5047
840229,10.0004,10.6362,11.0793,11.3509,11.5223,11.638,11.721,11.7834,11.8318,11.8705
840330,10.5939,11.2401,11.6216,11.8368,11.9685,12.0566,12.1196,12.167,12.2037,12.2331
840430,10.7187,11.4448,11.858,12.0878,12.2278,12.3215,12.3884,12.4387,12.4777,12.5089
840531,11.8149,12.6388,12.983,13.1616,13.2688,13.3404,13.3916,13.43,13.4598,13.4837
840629,11.9642,12.7541,13.0405,13.1845,13.2706,13.328,13.369,13.3999,13.4238,13.4429
840731,11.6335,12.1275,12.3102,12.4023,12.4574,12.4941,12.5204,12.5401,12.5554,12.5676
840831,11.6888,12.0922,12.2329,12.3034,12.3455,12.3736,12.3937,12.4088,12.4205,12.4299
840928,11.2279,11.6953,11.8732,11.963,12.0166,12.0524,12.078,12.0972,12.1121,12.1241
841031,10.1883,10.8455,11.1069,11.2391,11.3182,11.3709,11.4086,11.4369,11.4589,11.4765
841130,9.48,10.2524,10.7109,10.9729,11.1339,11.2419,11.3191,11.3771,11.4221,11.4581
841231,9.07,9.94,10.4755,10.8124,11.0319,11.1829,11.2918,11.3739,11.4377,11.4888
850131,8.9581,9.7166,10.1864,10.4899,10.6944,10.839,10.9452,11.0263,11.0896,11.1404
